"id","price","date_stamp","issn","influence_id","url","license"
15276,0,"2013-07-18","1808-5377","NULL","NULL",NA
15277,0,"2010-09-10","1984-7939","NULL","NULL",NA
15278,0,"2016-03-28","1808-799X","NULL","NULL",NA
15279,0,"2010-10-28","1808-8686","NULL","NULL",NA
15280,0,"2013-08-26","1984-3526","NULL","NULL",NA
15281,0,"2009-05-28","1982-8756","NULL","NULL",NA
15282,30,"2016-10-28","1809-127X","NULL","NULL",NA
15283,0,"2006-10-05","1809-239X","NULL","NULL",NA
15284,0,"2016-01-20","2177-1758","NULL","NULL",NA
15285,0,"2012-11-15","1809-4341","NULL","NULL",NA
15286,0,"2015-06-01","1980-3508","NULL","NULL",NA
15287,0,"2016-09-19","2317-7721","NULL","NULL",NA
15288,30.1,"2010-07-20","2175-5361","NULL","NULL",NA
15289,0,"2008-08-22","1809-4864","NULL","NULL",NA
15290,331.1,"2017-01-19","1981-2256","NULL","NULL",NA
15291,1120,"2004-06-07","1810-6285","NULL","NULL",NA
15292,0,"2015-02-18","2073-4735","NULL","NULL",NA
15293,0,"2015-02-09","1812-0660","NULL","NULL",NA
15294,1120,"2004-11-22","1812-0792","NULL","NULL",NA
15295,1120,"2004-11-22","1812-0822","NULL","NULL",NA
15296,1120,"2005-05-27","1812-2116","NULL","NULL",NA
15297,1120,"2005-06-27","1814-9332","NULL","NULL",NA
15298,1120,"2005-06-27","1814-9359","NULL","NULL",NA
15299,0,"2005-12-08","1815-0659","NULL","NULL",NA
15300,0,"2016-05-22","2413-497X","NULL","NULL",NA
15301,0,"2016-01-13","2413-3299","NULL","NULL",NA
15302,0,"2010-12-14","2220-5810","NULL","NULL",NA
15303,0,"2015-03-09","2410-3322","NULL","NULL",NA
15304,0,"2008-08-18","1816-3459","NULL","NULL",NA
15305,741,"2008-02-26","1999-3110","NULL","NULL",NA
15306,0,"2014-09-11","1817-4078","NULL","NULL",NA
15307,0,"2012-06-05","1812-9528","NULL","NULL",NA
15308,0,"2014-12-10","0976-3600","NULL","NULL",NA
15309,0,"2008-06-12","1818-0361","NULL","NULL",NA
15310,0,"2016-04-23","2313-5417","NULL","NULL",NA
15311,0,"2016-05-26","2413-8517","NULL","NULL",NA
15312,0,"2016-12-15","2079-5939","NULL","NULL",NA
15313,0,"2008-01-31","1995-9516","NULL","NULL",NA
15314,0,"2010-09-10","2406-1018","NULL","NULL",NA
15315,134.4,"2010-11-11","1820-7448","NULL","NULL",NA
15316,0,"2015-06-10","2406-0631","NULL","NULL",NA
15317,0,"2010-02-08","1821-2638","NULL","NULL",NA
15318,0,"2015-03-08","1821-2506","NULL","NULL",NA
15319,0,"2013-04-26","2334-9905","NULL","NULL",NA
15320,84,"2014-12-19","2345-0355","NULL","NULL",NA
15321,0,"2015-07-01","2232-1500","NULL","NULL",NA
15322,0,"2016-09-20","2180-4192","NULL","NULL",NA
15323,0,"2010-04-16","2180-4222","NULL","NULL",NA
15324,0,"2005-11-23","1824-0119","NULL","NULL",NA
15325,0,"2004-01-30","1824-2049","NULL","NULL",NA
15326,0,"2004-10-20","1824-2979","NULL","NULL",NA
15327,0,"2013-07-02","1824-484X","NULL","NULL",NA
15328,0,"2012-09-24","1824-5226","NULL","NULL",NA
15329,0,"2006-06-07","1824-7601","NULL","NULL",NA
15330,840,"2009-08-06","2036-2579","NULL","NULL",NA
15331,0,"2010-04-19","1971-8829","NULL","NULL",NA
15332,201.6,"2015-11-12","2284-0230","NULL","NULL",NA
15333,0,"2015-12-09","1826-901X","NULL","NULL",NA
15334,0,"2013-07-17","2283-2998","NULL","NULL",NA
15335,0,"2013-03-16","2282-2054","NULL","NULL",NA
15336,0,"2009-03-18","1827-000X","NULL","NULL",NA
15337,560,"2015-11-16","1970-7096","NULL","NULL",NA
15338,0,"2006-07-31","1824-2545","NULL","NULL",NA
15339,0,"2016-01-21","2460-9021","NULL","NULL",NA
15340,0,"2016-06-09","2460-4461","NULL","NULL",NA
15341,0,"2017-03-06","2540-8232","NULL","NULL",NA
15342,0,"2014-11-07","2301-9069","NULL","NULL",NA
15343,0,"2017-02-01","2460-6588","NULL","NULL",NA
15344,56.25,"2015-12-11","2407-4047","NULL","NULL",NA
15345,0,"2005-12-12","1832-1526","NULL","NULL",NA
15346,0,"2017-01-23","1832-9101","NULL","NULL",NA
15347,940.8,"2016-11-10","1833-2595","NULL","NULL",NA
15348,0,"2007-11-30","1833-4989","NULL","NULL",NA
15349,0,"2013-03-18","2204-194X","NULL","NULL",NA
15350,0,"2011-03-24","1834-2019","NULL","NULL",NA
15351,0,"2007-12-04","1834-6057","NULL","NULL",NA
15352,0,"2016-01-06","1835-3800","NULL","NULL",NA
15353,0,"2013-01-31","1837-9133","NULL","NULL",NA
15354,0,"2015-03-03","1925-6329","NULL","NULL",NA
15355,0,"2009-09-08","1836-0394","NULL","NULL",NA
15356,0,"2009-09-08","1836-3393","NULL","NULL",NA
15357,0,"2010-11-11","1836-4845","NULL","NULL",NA
15358,0,"2009-08-25","1836-5132","NULL","NULL",NA
15359,0,"2010-08-31","1836-8808","NULL","NULL",NA
15360,0,"2014-10-02","1837-5391","NULL","NULL",NA
15361,0,"2003-07-31","1837-6290","NULL","NULL",NA
15362,0,"2010-08-10","1838-2959","NULL","NULL",NA
15363,0,"2011-02-14","1839-2903","NULL","NULL",NA
15364,0,"2014-10-13","1839-745X","NULL","NULL",NA
15365,280,"2007-04-19","1840-2445","NULL","NULL",NA
15366,0,"2010-07-15","1841-0413","NULL","NULL",NA
15367,112,"2010-10-01","2067-5135","NULL","NULL",NA
15368,0,"2015-05-06","1841-964X","NULL","NULL",NA
15369,0,"2013-05-23","2285-2107","NULL","NULL",NA
15370,0,"2014-12-14","1841-3307","NULL","NULL",NA
15371,0,"2015-09-18","1841-4036","NULL","NULL",NA
15372,0,"2011-04-20","2069-7430","NULL","NULL",NA
15373,0,"2011-07-26","2261-3463","NULL","NULL",NA
15374,0,"2016-02-09","2393-4255","NULL","NULL",NA
15375,0,"2016-07-19","1843-2859","NULL","NULL",NA
15376,0,"2010-12-10","2344-4681","NULL","NULL",NA
15377,112,"2013-05-28","1843-5394","NULL","NULL",NA
15378,112,"2013-05-28","1843-536X","NULL","NULL",NA
15379,0,"2009-01-13","1843-5610","NULL","NULL",NA
15380,0,"2010-11-12","1844-9840","NULL","NULL",NA
15381,0,"2008-02-12","1842-6298","NULL","NULL",NA
15382,0,"2012-09-24","2069-2463","NULL","NULL",NA
15383,0,"2013-10-01","1844-6159","NULL","NULL",NA
15384,0,"2012-12-13","2284-5305","NULL","NULL",NA
15385,0,"2015-12-16","2343-8908","NULL","NULL",NA
15386,0,"2015-12-16","1847-5299","NULL","NULL",NA
15387,0,"2009-03-27","1846-9418","NULL","NULL",NA
15388,0,"2016-06-12","1846-3908","NULL","NULL",NA
15389,504,"2007-11-23","1846-9558","NULL","NULL",NA
15390,0,"2016-10-30","1848-7874","NULL","NULL",NA
15391,0,"2015-04-29","1849-0891","NULL","NULL",NA
15392,0,"2011-12-03","1847-7755","NULL","NULL",NA
15393,0,"2016-10-03","1847-8948","NULL","NULL",NA
15394,0,"2012-04-25","1847-9286","NULL","NULL",NA
15395,112,"2012-11-22","1847-9375","NULL","NULL",NA
15396,0,"2016-08-14","1847-9545","NULL","NULL",NA
15397,0,"2013-06-28","1848-5030","NULL","NULL",NA
15398,1200,"2011-02-25","1847-9790","NULL","NULL",NA
15399,1000,"2012-02-27","1847-9804","NULL","NULL",NA
15400,0,"2016-02-02","1848-9931","NULL","NULL",NA
15401,0,"2016-07-12","1848-7459","NULL","NULL",NA
15402,0,"2015-01-18","1848-5782","NULL","NULL",NA
15403,0,"2007-04-24","1848-6312","NULL","NULL",NA
15404,0,"2016-01-25","1849-1162","NULL","NULL",NA
15405,0,"2016-05-28","2459-5160","NULL","NULL",NA
15406,0,"2016-07-12","1849-4803","NULL","NULL",NA
15407,0,"2016-02-10","1849-3327","NULL","NULL",NA
15408,0,"2015-09-20","1848-2007","NULL","NULL",NA
15409,0,"2016-01-02","1849-4544","NULL","NULL",NA
15410,0,"2015-11-27","1849-5435","NULL","NULL",NA
15411,0,"2015-09-12","1849-5664","NULL","NULL",NA
15412,0,"2014-08-11","2346-898X","NULL","NULL",NA
15413,0,"2013-08-27","1850-9959","NULL","NULL",NA
15414,0,"2016-04-05","1851-3123","NULL","NULL",NA
15415,0,"2017-02-09","1851-7811","NULL","NULL",NA
15416,0,"2015-04-24","2313-9048","NULL","NULL",NA
15417,0,"2017-01-20","1851-992X","NULL","NULL",NA
15418,0,"2010-08-05","1852-4826","NULL","NULL",NA
15419,0,"2010-09-09","1852-0723","NULL","NULL",NA
15420,0,"2014-08-05","1852-1606","NULL","NULL",NA
15421,0,"2014-06-05","1852-2181","NULL","NULL",NA
15422,0,"2015-07-10","1852-2459","NULL","NULL",NA
15423,0,"2011-03-10","1852-4222","NULL","NULL",NA
15424,0,"2015-08-11","1852-4516","NULL","NULL",NA
15425,0,"2017-03-04","1852-4907","NULL","NULL",NA
15426,0,"2013-07-18","1852-8023","NULL","NULL",NA
15427,0,"2014-09-23","1852-2971","NULL","NULL",NA
15428,0,"2014-11-17","1851-703X","NULL","NULL",NA
15429,0,"2013-03-22","1853-6190","NULL","NULL",NA
15430,0,"2016-10-24","1853-7596","NULL","NULL",NA
15431,0,"2016-11-23","1853-9580","NULL","NULL",NA
15432,0,"2015-09-29","1854-2476","NULL","NULL",NA
15433,0,"2008-02-19","1854-4231","NULL","NULL",NA
15434,0,"2006-10-27","1854-6935","NULL","NULL",NA
15435,0,"2015-08-05","2350-4218","NULL","NULL",NA
15436,0,"2008-12-11","1854-9829","NULL","NULL",NA
15437,0,"2012-12-27","1855-0541","NULL","NULL",NA
15438,0,"2015-10-25","2350-4269","NULL","NULL",NA
15439,0,"2012-11-15","2232-2647","NULL","NULL",NA
15440,0,"2017-02-06","1856-9536","NULL","NULL",NA
15441,0,"2015-07-22","2345-1688","NULL","NULL",NA
15442,0,"2017-03-03","2537-6276","NULL","NULL",NA
15443,0,"2010-06-30","1857-6982","NULL","NULL",NA
15444,0,"2015-07-25","1857-7725","NULL","NULL",NA
15445,0,"2016-03-23","1857-8462","NULL","NULL",NA
15446,224,"2015-12-26","1857-9655","NULL","NULL",NA
15447,109.76,"2015-09-20","1857-9760","NULL","NULL",NA
15448,0,"2016-09-08","2338-9982","NULL","NULL",NA
15449,90,"2015-04-30","2355-3596","NULL","NULL",NA
15450,0,"2016-05-13","2460-7649","NULL","NULL",NA
15451,60,"2015-09-08","2442-3998","NULL","NULL",NA
15452,0,"2016-01-05","2460-1152","NULL","NULL",NA
15453,0,"2016-10-13","2476-9347","NULL","NULL",NA
15454,0,"2015-12-08","2442-5249","NULL","NULL",NA
15455,0,"2016-10-24","2356-1734","NULL","NULL",NA
15456,0,"2005-03-15","1860-5397","NULL","NULL",NA
15457,0,"2008-01-30","1860-3572","NULL","NULL",NA
15458,1768,"2016-01-07","1861-6909","NULL","NULL",NA
15459,0,"2007-07-09","1861-8863","NULL","NULL",NA
15460,0,"2005-12-13","1862-054X","NULL","NULL",NA
15461,1736,"2016-02-16","1613-4796","NULL","NULL",NA
15462,0,"2007-10-30","1864-6042","NULL","NULL",NA
15463,1736,"2016-02-05","1864-7790","NULL","NULL",NA
15464,0,"2016-02-16","1865-0368","NULL","NULL",NA
15465,1326,"2010-04-13","1865-1380","NULL","NULL",NA
15466,1781,"2016-06-07","1865-3499","NULL","NULL",NA
15467,0,"2009-10-22","1866-3516","NULL","NULL",NA
15468,0,"2017-01-29","2261-2750","NULL","NULL",NA
15469,0,"2009-08-04","1868-4890","NULL","NULL",NA
15470,0,"2009-02-10","1866-8658","NULL","NULL",NA
15471,1176,"2010-04-23","1866-8887","NULL","NULL",NA
15472,1120,"2009-08-26","1867-8548","NULL","NULL",NA
15473,0,"2010-06-30","1867-8521","NULL","NULL",NA
15474,903.5,"2013-06-28","1869-0238","NULL","NULL",NA
15475,0,"2009-05-13","1868-4874","NULL","NULL",NA
15476,0,"2009-05-07","1868-4882","NULL","NULL",NA
15477,2240,"2013-06-11","1868-596X","NULL","NULL",NA
15478,0,"2009-09-10","1868-6648","NULL","NULL",NA
15479,2034.5,"2012-09-19","1868-7083","NULL","NULL",NA
15480,16.8,"2010-12-10","1868-8969","NULL","NULL",NA
15481,0,"2013-08-15","2199-921X","NULL","NULL",NA
15482,1736,"2015-04-24","1869-7534","NULL","NULL",NA
15483,0,"2015-05-04","1869-6945","NULL","NULL",NA
15484,299,"2011-09-21","1869-6961","NULL","NULL",NA
15485,0,"2012-01-16","1869-8999","NULL","NULL",NA
15486,1120,"2011-07-27","1869-9529","NULL","NULL",NA
15487,0,"2015-12-07","2255-3371","NULL","NULL",NA
15488,0,"2011-04-29","2448-4849","NULL","NULL",NA
15489,0,"2005-12-22","1871-515X","NULL","NULL",NA
15490,0,"2008-02-11","1873-5045","NULL","NULL",NA
15491,1800,"2015-02-24","1876-7753","NULL","NULL",NA
15492,0,"2007-03-16","1874-4753","NULL","NULL",NA
15493,0,"2009-06-26","1874-9062","NULL","NULL",NA
15494,224,"2008-02-11","1875-0281","NULL","NULL",NA
15495,0,"2009-03-24","1875-1504","NULL","NULL",NA
15496,0,"2009-06-05","1876-8830","NULL","NULL",NA
15497,0,"2012-05-02","2212-7283","NULL","NULL",NA
15498,0,"2010-08-10","2214-5729","NULL","NULL",NA
15499,0,"2013-09-11","1877-6345","NULL","NULL",NA
15500,0,"2015-11-16","1877-9352","NULL","NULL",NA
15501,0,"2011-11-07","1878-4569","NULL","NULL",NA
15502,0,"2011-11-03","1878-5417","NULL","NULL",NA
15503,1500,"2015-02-24","1878-9307","NULL","NULL",NA
15504,3000,"2015-02-24","1879-4378","NULL","NULL",NA
15505,0,"2016-09-21","1879-9337","NULL","NULL",NA
15506,672,"2015-07-07","1880-5981","NULL","NULL",NA
15507,0,"2016-02-09","1880-7062","NULL","NULL",NA
15508,0,"2016-06-07","1880-8190","NULL","NULL",NA
15509,3770,"2015-09-08","1884-4057","NULL","NULL",NA
15510,0,"2011-05-23","1885-0286","NULL","NULL",NA
15511,0,"2007-05-30","1885-3137","NULL","NULL",NA
15512,0,"2015-10-11","2340-6992","NULL","NULL",NA
15513,0,"2011-03-18","1885-8252","NULL","NULL",NA
15514,0,"2006-05-04","1886-3655","NULL","NULL",NA
15515,0,"2010-01-26","1885-7019","NULL","NULL",NA
15516,0,"2015-04-01","1885-8996","NULL","NULL",NA
15517,0,"2008-02-14","1886-6298","NULL","NULL",NA
15518,0,"2006-12-13","1886-4805","NULL","NULL",NA
15519,0,"2007-03-21","1886-516X","NULL","NULL",NA
15520,0,"2013-10-04","1886-8452","NULL","NULL",NA
15521,0,"2008-02-05","1887-3731","NULL","NULL",NA
15522,0,"2013-11-06","2340-7166","NULL","NULL",NA
15523,0,"2017-02-09","2340-7778","NULL","NULL",NA
15524,0,"2013-12-03","2172-5063","NULL","NULL",NA
15525,0,"2009-07-31","1989-4007","NULL","NULL",NA
15526,0,"2013-11-06","2386-379X","NULL","NULL",NA
15527,0,"2015-11-02","1989-3787","NULL","NULL",NA
15528,0,"2015-02-27","1989-8452","NULL","NULL",NA
15529,0,"2010-05-31","1890-9167","NULL","NULL",NA
15530,0,"2009-02-11","1890-9515","NULL","NULL",NA
15531,0,"2009-07-06","1890-9639","NULL","NULL",NA
15532,0,"2015-07-09","1891-1803","NULL","NULL",NA
15533,0,"2010-11-02","1891-5469","NULL","NULL",NA
15534,0,"2010-11-04","1892-042X","NULL","NULL",NA
15535,0,"2010-10-25","1892-0888","NULL","NULL",NA
15536,0,"2011-02-07","1892-0950","NULL","NULL",NA
15537,0,"2015-11-17","1892-2449","NULL","NULL",NA
15538,0,"2015-07-21","1892-2783","NULL","NULL",NA
15539,0,"2016-01-26","1892-9710","NULL","NULL",NA
15540,0,"2012-04-18","1893-1049","NULL","NULL",NA
15541,0,"2012-04-18","1893-2479","NULL","NULL",NA
15542,0,"2013-06-05","1893-3211","NULL","NULL",NA
15543,0,"2016-09-21","1893-8981","NULL","NULL",NA
15544,0,"2014-06-06","1893-9910","NULL","NULL",NA
15545,0,"2015-11-16","1894-4183","NULL","NULL",NA
15546,0,"2015-01-07","1894-4647","NULL","NULL",NA
15547,0,"2014-06-05","1894-5988","NULL","NULL",NA
15548,0,"2014-07-31","1894-7875","NULL","NULL",NA
15549,0,"2015-03-26","1894-8693","NULL","NULL",NA
15550,112,"2017-02-03","2353-6977","NULL","NULL",NA
15551,0,"2016-11-27","2299-0054","NULL","NULL",NA
15552,0,"2016-01-20","1897-4317","NULL","NULL",NA
15553,0,"2015-06-09","1895-7455","NULL","NULL",NA
15554,0,"2016-01-20","2391-5293","NULL","NULL",NA
15555,1781,"2010-11-30","1897-4287","NULL","NULL",NA
15556,700,"2016-03-04","1898-018X","NULL","NULL",NA
15557,0,"2010-10-06","2084-4840","NULL","NULL",NA
15558,200,"2010-05-25","1898-0295","NULL","NULL",NA
15559,0,"2015-06-23","2449-7436","NULL","NULL",NA
15560,0,"2011-01-11","1898-9934","NULL","NULL",NA
15561,0,"2015-10-07","2300-6722","NULL","NULL",NA
15562,280,"2015-04-18","1899-7562","NULL","NULL",NA
15563,0,"2015-10-26","2357-4607","NULL","NULL",NA
15564,0,"2016-02-09","2382-3984","NULL","NULL",NA
15565,0,"2007-08-15","2011-4273","NULL","NULL",NA
15566,0,"2011-10-04","2261-2807","NULL","NULL",NA
15567,0,"2010-07-07","1901-9726","NULL","NULL",NA
15568,560,"2015-12-21","1903-220X","NULL","NULL",NA
15569,0,"2011-02-08","1903-248X","NULL","NULL",NA
15570,0,"2011-02-14","1903-7031","NULL","NULL",NA
15571,0,"2011-03-18","1904-5352","NULL","NULL",NA
15572,0,"2016-06-02","2476-955X","NULL","NULL",NA
15573,0,"2017-01-20","2442-8264","NULL","NULL",NA
15574,0,"2017-01-16","2502-1516","NULL","NULL",NA
15575,0,"2016-12-02","2502-8537","NULL","NULL",NA
15576,0,"2016-07-11","2442-3084","NULL","NULL",NA
15577,0,"2016-05-20","2442-8078","NULL","NULL",NA
15578,37.5,"2016-09-08","2460-0601","NULL","NULL",NA
15579,0,"2015-12-28","2460-0717","NULL","NULL",NA
15580,0,"2016-11-22","2502-6410","NULL","NULL",NA
15581,150,"2015-10-26","2337-8220","NULL","NULL",NA
15582,0,"2016-02-04","2476-9991","NULL","NULL",NA
15583,0,"2016-03-08","2389-7481","NULL","NULL",NA
15584,0,"2016-09-23","2389-9468","NULL","NULL",NA
15585,0,"2014-12-11","2145-308X","NULL","NULL",NA
15586,0,"2014-11-27","1909-7778","NULL","NULL",NA
15587,0,"2014-11-28","1909-7786","NULL","NULL",NA
15588,0,"2015-04-08","2389-7848","NULL","NULL",NA
15589,0,"2008-03-10","1911-1576","NULL","NULL",NA
15590,0,"2007-06-01","1911-4788","NULL","NULL",NA
15591,0,"2007-11-21","2369-8659","NULL","NULL",NA
15592,0,"2008-09-17","1916-257X","NULL","NULL",NA
15593,0,"2012-01-20","1916-8470","NULL","NULL",NA
15594,0,"2011-06-22","1918-5480","NULL","NULL",NA
15595,0,"2009-04-27","1918-5901","NULL","NULL",NA
15596,0,"2010-02-10","1918-8927","NULL","NULL",NA
15597,0,"2010-05-10","1920-454X","NULL","NULL",NA
15598,0,"2016-11-07","1920-602X","NULL","NULL",NA
15599,0,"2010-09-06","1920-7298","NULL","NULL",NA
15600,0,"2011-02-04","1920-7603","NULL","NULL",NA
15601,0,"2010-11-16","1923-1334","NULL","NULL",NA
15602,0,"2010-05-25","1923-2934","NULL","NULL",NA
15603,0,"2011-01-24","1923-5763","NULL","NULL",NA
15604,0,"2011-01-05","1923-9343","NULL","NULL",NA
15605,0,"2010-11-11","1925-0614","NULL","NULL",NA
15606,600,"2014-05-31","1925-7066","NULL","NULL",NA
15607,0,"2012-06-14","1927-0321","NULL","NULL",NA
15608,0,"2012-11-20","1927-4599","NULL","NULL",NA
15609,0,"2013-01-17","1927-730X","NULL","NULL",NA
15610,1780,"2014-07-02","1927-7733","NULL","NULL",NA
15611,1900,"2013-08-20","1929-0748","NULL","NULL",NA
15612,0,"2017-03-08","1929-1515","NULL","NULL",NA
15613,0,"2013-06-24","1929-5812","NULL","NULL",NA
15614,400,"2008-09-24","1930-0433","NULL","NULL",NA
15615,0,"2007-05-04","1930-2975","NULL","NULL",NA
15616,1176.5,"2007-11-01","1556-276X","NULL","NULL",NA
15617,1495,"2007-03-30","1932-6203","NULL","NULL",NA
15618,500,"2009-08-03","1932-6246","NULL","NULL",NA
15619,0,"2009-08-31","1932-7048","NULL","NULL",NA
15620,0,"2006-09-14","1932-8478","NULL","NULL",NA
15621,0,"2008-01-18","1933-4869","NULL","NULL",NA
15622,0,"2007-12-14","1934-5275","NULL","NULL",NA
15623,1000,"2016-12-14","1934-6352","NULL","NULL",NA
15624,2250,"2008-04-22","1935-2735","2206","NULL",NA
15625,0,"2010-04-21","1935-7885","NULL","NULL",NA
15626,0,"2010-06-28","1936-4660","NULL","NULL",NA
15627,1456,"2008-06-30","1936-6434","NULL","NULL",NA
15628,0,"2013-09-24","1936-6744","NULL","NULL",NA
15629,300,"2015-06-22","1936-9018","NULL","NULL",NA
15630,180,"2009-07-11","1937-8688","NULL","NULL",NA
15631,1650,"2015-11-19","1939-1676","NULL","NULL",NA
15632,1911,"2013-04-26","1939-4551","NULL","NULL",NA
15633,0,"2010-05-11","1939-795X","NULL","NULL",NA
15634,1635.2,"2016-02-09","1939-8433","NULL","NULL",NA
15635,1781,"2013-08-12","1940-0640","NULL","NULL",NA
15636,0,"2009-07-08","1940-0764","NULL","NULL",NA
15637,500,"2008-05-30","1940-0829","NULL","NULL",NA
15638,1500,"2016-07-08","1940-3372","NULL","NULL",NA
15639,0,"2017-03-09","1940-9923","NULL","NULL",NA
15640,0,"2016-07-20","1941-0832","NULL","NULL",NA
15641,0,"2009-04-15","1941-2258","NULL","NULL",NA
15642,0,"2013-12-09","1941-6016","NULL","NULL",NA
15643,0,"2016-03-22","1941-8043","NULL","NULL",NA
15644,2000,"2015-09-23","1942-0889","NULL","NULL",NA
15645,1500,"2011-04-12","1942-0994","NULL","NULL",NA
15646,50,"2014-11-05","1942-2466","NULL","NULL",NA
15647,0,"2009-10-25","1942-3381","NULL","NULL",NA
15648,1350,"2015-01-12","1943-0655","NULL","NULL",NA
15649,0,"2009-02-04","1943-0922","NULL","NULL",NA
15650,0,"2010-02-08","1943-6483","NULL","NULL",NA
15651,0,"2013-05-07","1943-9946","NULL","NULL",NA
15652,0,"2011-02-24","1944-0472","NULL","NULL",NA
15653,0,"2013-07-03","1944-1061","NULL","NULL",NA
15654,1781,"2015-07-08","1944-3277","NULL","NULL",NA
15655,2200,"2015-02-09","1936-5233","NULL","NULL",NA
15656,0,"2011-06-14","1945-2020","NULL","NULL",NA
15657,1500,"2015-06-22","1945-7243","NULL","NULL",NA
15658,0,"2010-11-10","1944-9771","NULL","NULL",NA
15659,0,"2011-01-25","1946-1879","NULL","NULL",NA
15660,350,"2011-04-29","1947-2579","NULL","NULL",NA
15661,0,"2010-02-23","1947-5403","NULL","NULL",NA
15662,1500,"2013-10-17","1947-542X","NULL","NULL",NA
15663,750,"2016-11-01","1947-5713","NULL","NULL",NA
15664,0,"2010-07-29","1948-660X","NULL","NULL",NA
15665,0,"2010-02-24","1949-4289","NULL","NULL",NA
15666,0,"2016-07-27","1950-5698","NULL","NULL",NA
15667,0,"2012-11-07","1950-5701","NULL","NULL",NA
15668,0,"2011-09-21","2260-653X","NULL","NULL",NA
15669,0,"2008-01-21","1951-6169","NULL","NULL",NA
15670,0,"2017-01-01","1951-6215","NULL","NULL",NA
15671,0,"2012-11-26","1951-6789","NULL","NULL",NA
15672,0,"2010-11-18","1953-8375","NULL","NULL",NA
15673,0,"2012-11-26","1954-3778","NULL","NULL",NA
15674,0,"2007-08-09","1954-3891","NULL","NULL",NA
15675,0,"2007-10-10","1957-7788","NULL","NULL",NA
15676,0,"2011-09-28","2260-5029","NULL","NULL",NA
15677,0,"2010-12-20","1958-5322","NULL","NULL",NA
15678,0,"2010-05-12","1958-5500","NULL","NULL",NA
15679,0,"2011-02-25","1958-573X","NULL","NULL",NA
15680,0,"2009-09-01","1958-9212","NULL","NULL",NA
15681,0,"2009-04-20","1958-9247","NULL","NULL",NA
15682,0,"2012-04-26","1961-9057","NULL","NULL",NA
15683,0,"2009-05-12","1960-6060","NULL","NULL",NA
15684,0,"2011-03-15","2260-6513","NULL","NULL",NA
15685,0,"2011-10-10","2261-3471","NULL","NULL",NA
15686,0,"2011-09-28","2257-8404","NULL","NULL",NA
15687,0,"2011-01-05","1961-9510","NULL","NULL",NA
15688,0,"2010-11-18","1963-1197","NULL","NULL",NA
15689,0,"2010-11-18","1963-1723","NULL","NULL",NA
15690,0,"2008-10-30","1965-0175","NULL","NULL",NA
15691,0,"2016-08-31","2102-6416","NULL","NULL",NA
15692,0,"2012-06-07","1765-3142","NULL","NULL",NA
15693,0,"2010-11-18","1969-6191","NULL","NULL",NA
15694,0,"2016-07-06","2499-4324","NULL","NULL",NA
15695,0,"2008-07-11","1970-2221","NULL","NULL",NA
15696,0,"2008-04-07","1970-3201","NULL","NULL",NA
15697,784,"2013-04-05","1970-5557","NULL","NULL",NA
15698,0,"2009-02-04","1970-9870","NULL","NULL",NA
15699,0,"2016-03-29","1971-8357","NULL","NULL",NA
15700,0,"2008-03-03","1971-8993","NULL","NULL",NA
15701,0,"2015-02-06","1972-1293","NULL","NULL",NA
15702,0,"2009-04-29","1972-5787","NULL","NULL",NA
15703,0,"2014-06-04","2035-6609","NULL","NULL",NA
15704,0,"2011-09-08","1973-3909","NULL","NULL",NA
15705,0,"2013-11-15","2283-3137","NULL","NULL",NA
15706,0,"2009-05-15","1973-9494","NULL","NULL",NA
15707,280,"2013-03-18","2239-6268","NULL","NULL",NA
15708,0,"2009-02-12","1975-5937","NULL","NULL",NA
15709,550,"2008-12-10","1976-670X","NULL","NULL",NA
15710,112.5,"2017-01-09","2528-4177","NULL","NULL",NA
15711,100,"2017-01-06","2460-6081","NULL","NULL",NA
15712,22.5,"2015-06-29","2407-0920","NULL","NULL",NA
15713,0,"2016-10-06","2477-2550","NULL","NULL",NA
15714,0,"2015-12-21","2355-6641","NULL","NULL",NA
15715,200,"2010-02-24","2086-4094","NULL","NULL",NA
15716,0,"2016-12-06","2477-8397","NULL","NULL",NA
15717,0,"2016-01-21","2356-2218","NULL","NULL",NA
15718,0,"2016-01-19","2407-8786","NULL","NULL",NA
15719,37.5,"2016-06-08","2442-9740","NULL","NULL",NA
15720,0,"2016-06-06","2442-6725","NULL","NULL",NA
15721,0,"2016-12-09","2502-8359","NULL","NULL",NA
15722,0,"2016-11-24","2477-6238","NULL","NULL",NA
15723,0,"2016-03-28","2460-836X","NULL","NULL",NA
15724,0,"2014-12-17","2355-6994","NULL","NULL",NA
15725,0,"2013-11-26","2089-791X","NULL","NULL",NA
15726,0,"2016-12-20","2502-1427","NULL","NULL",NA
15727,0,"2016-12-26","2302-3708","NULL","NULL",NA
15728,37.5,"2015-12-28","2460-710X","NULL","NULL",NA
15729,0,"2016-03-28","2477-0353","NULL","NULL",NA
15730,0,"2016-12-01","2477-5215","NULL","NULL",NA
15731,0,"2015-12-28","2460-5999","NULL","NULL",NA
15732,0,"2016-12-12","2528-0147","NULL","NULL",NA
15733,0,"2016-06-14","2443-1281","NULL","NULL",NA
15734,90,"2013-07-18","2087-751X","NULL","NULL",NA
15735,0,"2017-05-23","1860-5397","NULL","http://www.beilstein-journals.org/bjoc/theJournal",1
15736,0,"2017-05-23","2190-4286","NULL","http://www.beilstein-journals.org/bjnano/theJournal",1
